prep_path	class_name	class_index
/absolute_path/to/preprocessed/fc8130e0-a94d-d9d0-e040-11ac0c483262.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/7a4f6014-f7a2-459b-bc43-df164e73cbba.muat.tsv	Eso-AdenoCA	4
/absolute_path/to/preprocessed/6dbac113-d4cf-4db5-97c9-50fa400bb47e.muat.tsv	Stomach-AdenoCA	16
/absolute_path/to/preprocessed/8c4038b6-c02a-46db-9514-c13b88d9bf48.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/f9dc999f-6dde-448d-9cf1-2897ddcf7b0b.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/6551ec26-4166-4d4f-bee2-444ea2466978.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/5fa88c3a-dbc1-43f2-82b2-e0592f35ce57.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/5187e77d-f412-4303-8049-11d1aa1a0235.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/3c2b1509-1eb9-4b79-9569-57810f291499.muat.tsv	Ovary-AdenoCA	11
/absolute_path/to/preprocessed/fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/b2190e26-1809-4aba-9f45-07c2edb3b4a4.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/0bafd9ae-64b3-492d-a6fd-12aa8edefcbe.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/f845ebba-8c56-b559-e040-11ac0c4863d5.muat.tsv	Bone-Osteosarc	0
/absolute_path/to/preprocessed/0bfd1068-3fd3-a95b-e050-11ac0c4860c3.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/8a9359de-b0ad-4a2d-a543-e3b982697db9.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/44e4f08a-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/3166f1ae-678d-42ae-9d44-d3d25d6860c7.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/f85397dc-e6e9-4f54-e040-11ac0d48706c.muat.tsv	Bone-Osteosarc	0
/absolute_path/to/preprocessed/5bb37ffc-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/874f64e9-8a0d-4f88-92c4-7e831842b1d1.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/1be81ade-7ad6-4e7e-90d0-f986b3fb0a25.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/fab0be4b-c84a-45cd-a76f-44d9a8bf1846.muat.tsv	Eso-AdenoCA	4
/absolute_path/to/preprocessed/f4ada7a2-c4ac-4f89-ada7-4645861002cb.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/da10f77f-4414-4125-b359-de596421cca6.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/9c27fedd-b1b3-4af0-9e9b-20271854db08.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/3baecfba-6977-4374-8bc9-22240abad9b5.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/f9c4e06c-e8a6-613b-e040-11ac0d4828ba.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/f83fc777-5416-c3e9-e040-11ac0d482c8e.muat.tsv	Bone-Osteosarc	0
/absolute_path/to/preprocessed/43bf37e0-3dbc-4360-818c-fc1356d77495.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/9258860c-a336-4075-996d-2ee0c18b281c.muat.tsv	Eso-AdenoCA	4
/absolute_path/to/preprocessed/f866123a-9eb0-e856-e040-11ac0c48717e.muat.tsv	Bone-Osteosarc	0
/absolute_path/to/preprocessed/324adcfa-3fba-45b9-99f0-9d41c0c54d79.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/958d4d1d-25e2-43f2-a18b-59b2c66f0c05.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/55c82198-5be6-4cc5-b5b3-b707af234107.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/fc8130e3-023d-c7d4-e040-11ac0c483295.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/9ba2c970-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/fc8130e0-08dd-b996-e040-11ac0c48327b.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/f54d6b6f-3bc2-41dd-81d0-74cf9e1e90e9.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/f8e61a06-42fa-e42c-e040-11ac0d481b72.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/c8f64a71-e545-4eb6-9da3-2d43ae0c2627.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/63fef3fe-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/14f41457-25c3-4979-8515-4f33322039a5.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/7981bbf3-dceb-4d89-900c-555967e97921.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/77c022d3-2f29-49d3-a1df-cc2e9407fd7f.muat.tsv	Eso-AdenoCA	4
/absolute_path/to/preprocessed/74db46a8-a499-4951-af33-1d53b7d1c9b4.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/f91a9af2-7909-099e-e040-11ac0c484205.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/7f7e007e-4b06-4328-b116-6dcdb2ad8181.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/56d4ea48-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/b421b9ca-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/c9e7c629-7b57-4ede-b315-0cea8c97c48e.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/0e7f46ca-6f5c-4538-b6d6-00af65d57fcf.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/f064f762-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/90b3c237-29a4-48b3-90b3-9f2c0ccb5928.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/cd2a045b-fbde-49c6-8be6-c0e3ecee246f.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/d4c6061b-5019-4564-806d-4e75910a4690.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/561fd34c-7c7d-4df0-bbfc-3d31147ca562.muat.tsv	Skin-Melanoma	15
/absolute_path/to/preprocessed/068f4f69-d2fe-4f25-912e-ca7d4623efb6.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/db37739d-af50-4e63-9147-1a7d25630ac6.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/8404ef5b-7a64-47fe-98f9-3f63619d2d99.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/f8e61a02-8c9e-aaee-e040-11ac0d481b6a.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/3933c60d-73d6-4f74-ae02-fd545fc1f092.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/9cdb1905-8b0f-48bd-ba37-11e7ac9646a0.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/fc447d56-0d53-e0c3-e040-11ac0c4846a8.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/f938b6f4-a457-c624-e040-11ac0c486fad.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/fe96d91c-3686-4125-af71-b8703a011ad4.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/fc8130df-6860-7677-e040-11ac0d485ddc.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/ec646623-6d33-4fbd-888e-89f55d82eb11.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/26de406e-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/cc6ab103-f07c-4b80-8c8e-cddc8a4da02e.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/469eddf2-6e02-46bf-820f-6296a2b776e2.muat.tsv	Head-SCC	5
/absolute_path/to/preprocessed/7e036d40-b669-4929-a1e2-c4736e01a473.muat.tsv	Stomach-AdenoCA	16
/absolute_path/to/preprocessed/53e6a756-bdcc-4217-afe7-27d776159544.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/141918cd-3e23-45bc-96e1-b208c80f69e7.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/fa9996c3-b874-4424-a5a6-f1c7c0f42b9b.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/8fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/87e0b332-60f3-4d59-8c4e-691a820c9ee1.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/9ec31146-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/0c0038ff-6cc8-b0b0-e050-11ac0d483d73.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/a2034620-e4b5-4d4f-ac05-7fc1c098eb40.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/b8068cbb-4523-4ac9-ab17-edd4eb0e2975.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/351db483-a70e-496d-b70a-7449875121ee.muat.tsv	Skin-Melanoma	15
/absolute_path/to/preprocessed/fc8130df-e399-e34d-e040-11ac0c483279.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/c00d925a-ca4d-4561-a8f2-d4542f218086.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/b75b2663-dcc6-411c-bfcc-574aa33cf388.muat.tsv	Ovary-AdenoCA	11
/absolute_path/to/preprocessed/27847313-3b1e-47f2-84f1-acadaf265cf3.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/cc7bba1d-8990-4557-a565-9cff1085f023.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/cc7af465-22ed-485d-a78c-282b840bf7c9.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/f82d213f-9ba5-7b6b-e040-11ac0c486882.muat.tsv	Bone-Osteosarc	0
/absolute_path/to/preprocessed/1d91f9c7-67ba-4606-9f0a-01ec6fc08262.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/384ef419-ee94-4563-9237-236fddeb4b64.muat.tsv	Eso-AdenoCA	4
/absolute_path/to/preprocessed/d182b67c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/f640d377-98e9-41d3-8761-61eb33072c65.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/06018aae-1107-4899-bd24-14e6b1f94709.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/de99a4de-e916-4572-ac9e-73e341827229.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/d17c2123-d262-43f4-9d06-3547f991cde7.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/b55751c4-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/b061cb06-e927-4f24-82bb-9e651f7ae0e3.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/2c9c50ff-01d9-4703-931b-04119178706f.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/ffad9288-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/887616c5-06a7-4e83-948c-3546202349fb.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/6dc43234-4f07-4c53-8b07-8d78d9dbad3b.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/1d1eeba2-4d7b-4380-b0b6-26d246bc4158.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/f7f66114-e321-1d4c-e040-11ac0d48541a.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/c6224ab0-74f5-4f0a-9fe0-c083f806c853.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/77bf9514-88da-473b-9a91-f669ef3cd343.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/fc8130df-8ec8-5b1e-e040-11ac0d485e06.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/c021b61c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/50515723-b495-42a9-8750-e3da288bf6a3.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/e9445993-854d-44fc-a063-eacf70222fdf.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/a4beedc3-0e96-4e1c-90b4-3674dfc01786.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/42e92d78-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/72f82fbd-9838-4082-b605-bc3d80226f16.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/f8407106-8a96-8f85-e040-11ac0d481656.muat.tsv	Bone-Osteosarc	0
/absolute_path/to/preprocessed/b04624d2-d8f8-4b51-be1b-72c73d8055f9.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/d2620dab-4319-499a-b8f1-9575aaf8f4f3.muat.tsv	Skin-Melanoma	15
/absolute_path/to/preprocessed/fe083d2d-d088-4ac1-825b-8c5bbfe974ac.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/f91d1645-9b68-edbb-e040-11ac0c4854d8.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/0fc63b79-7fff-441d-88fc-922d53c787ab.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/f0768c67-f38c-40a8-8f27-81a927fb5dca.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/f8e61a02-8c03-ad45-e040-11ac0d481b62.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/5f94cb62-4019-47ff-bf6a-eeda8e9e033c.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/ffa976f0-aa60-4867-842e-361afa7d68ac.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/7eb0f792-858f-45d1-a908-125b02ea1506.muat.tsv	Stomach-AdenoCA	16
/absolute_path/to/preprocessed/f937fc8b-6fa7-12fd-e040-11ac0d4850f9.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/8fc11cb6-9d79-41c3-bb45-0dadda890e8d.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/66290cc6-1f1f-4a0b-83d1-423952da4840.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/513bafce-375c-49b0-ae75-6c607abd05d8.muat.tsv	Lymph-CLL	9
/absolute_path/to/preprocessed/e2b09705-c5c8-48ee-a90e-19648a7bf2cb.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/35f82a33-bde2-47e2-8aba-ff1fd5920219.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/f8f0a423-1a3e-4fcc-e040-11ac0c481cb6.muat.tsv	Myeloid-MPN	10
/absolute_path/to/preprocessed/1fdab6a6-7346-4229-aa8d-5dbd258f0c60.muat.tsv	Head-SCC	5
/absolute_path/to/preprocessed/005e85a3-3571-462d-8dc9-2babfc7ace21.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/49795e42-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/32fa6457-c8bd-4d26-8106-925baf13df68.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/70c2f91e-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/67a2e34f-454e-4253-8f22-262fc74d312c.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/1f5e70c1-c5de-49e7-941a-46e11a4f4416.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/acd510de-b732-4a1a-8b72-6d22e763540b.muat.tsv	Ovary-AdenoCA	11
/absolute_path/to/preprocessed/ea351a5c-2982-4499-b631-c003deff7d33.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/9321341c-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/63faa59e-6649-412e-823a-338d0662ec72.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/7eac4710-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/0bfd1043-7343-fdd0-e050-11ac0c484cab.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/982b58c4-02b3-4e7d-8af0-4b133d0c7e50.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/5beafbbb-4613-4bab-977a-11c865e13a84.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/dc4ba4bc-6333-4fe9-8805-e058cc9e6e18.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/0bfd1068-3fe1-a95b-e050-11ac0c4860c3.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/2b36ac4b-eed3-4591-8b4f-b44049dfc5ed.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/0168a2a6-c3af-4d58-a51c-d33f0fc7876d.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/a13ee768-1423-4fcc-b663-caaf6694acb3.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/aa2654f4-94f9-487a-b415-85df69261161.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/fc8130df-2e39-3814-e040-11ac0d485de0.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/9e842227-2bc6-4185-bedb-abeb03836b51.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/e63fac5a-cc48-4ab4-b69d-3f0be6ad684d.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/b1d2457d-3267-46ba-9fdf-663985e60538.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/89f34810-19c6-47bc-981d-98498b013686.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/c13fb736-614c-4d5f-83bf-2d7586f4fb53.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/7f9382a5-f6da-4fe8-93ad-6adc91f508fa.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/3e68233a-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/108b67d4-5d66-46da-8675-6acae643b76f.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/3c78970e-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/43206cb7-787d-4f68-8019-55e8585c4b4d.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/63762458-902a-4329-a823-703b54cb5f9d.muat.tsv	Skin-Melanoma	15
/absolute_path/to/preprocessed/7243992d-0763-4b75-8066-e8e5309d0193.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/e93b0979-65ef-4883-9b6e-39eb17966e66.muat.tsv	Eso-AdenoCA	4
/absolute_path/to/preprocessed/fc447d55-95d8-0b34-e040-11ac0d483afa.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/532259b8-c622-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/7410c00d-ed0b-48dc-a4bf-eb76ac613980.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/f393bb08-4121-cad8-e040-11ac0d484535.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/3da169e8-844a-4eee-b794-a2eb81db779a.muat.tsv	Eso-AdenoCA	4
/absolute_path/to/preprocessed/5714b52d-7048-41b5-8141-bf42d960abe4.muat.tsv	CNS-PiloAstro	3
/absolute_path/to/preprocessed/eda1d8d9-e8f5-46f2-bb16-15d0b10c2cf9.muat.tsv	Stomach-AdenoCA	16
/absolute_path/to/preprocessed/0bfd1068-3fc5-a95b-e050-11ac0c4860c3.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/da1ed4b9-f428-48aa-834d-1d9673999044.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/fca04929-586a-0594-e040-11ac0c48099d.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/2828e5e6-c623-11e3-bf01-24c6515278c0.muat.tsv	Liver-HCC	7
/absolute_path/to/preprocessed/2660825c-68f0-4631-948e-6da158edbe9e.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/4d690424-b015-46ae-885d-aa6d9031f66f.muat.tsv	CNS-Medullo	2
/absolute_path/to/preprocessed/bbdd7393-024b-4073-b5bc-ef7a68c15b8a.muat.tsv	Panc-AdenoCA	12
/absolute_path/to/preprocessed/b27b569a-2c79-4453-8a2d-41fd0b4dd28d.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb.muat.tsv	Kidney-RCC	6
/absolute_path/to/preprocessed/687baf0b-aed9-4ab2-adb6-556a1d177a24.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/e4aaca83-3ae9-47f6-a975-c144767ad705.muat.tsv	Ovary-AdenoCA	11
/absolute_path/to/preprocessed/fc9f998b-cc72-f6ea-e040-11ac0c482425.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/08b5d0e4-4661-460e-a9f7-f2e687414711.muat.tsv	Skin-Melanoma	15
/absolute_path/to/preprocessed/fc8130df-297f-34a3-e040-11ac0d485e02.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8.muat.tsv	Lymph-BNHL	8
/absolute_path/to/preprocessed/20e02396-e676-412d-9724-44a428919cdb.muat.tsv	Skin-Melanoma	15
/absolute_path/to/preprocessed/8c0a7dfa-6ec3-4262-b718-c3605722df37.muat.tsv	Prost-AdenoCA	14
/absolute_path/to/preprocessed/fc8130df-6bec-7627-e040-11ac0d485e04.muat.tsv	Breast-AdenoCA	1
/absolute_path/to/preprocessed/8888e808-594b-4c76-b2e4-62aa56736f7c.muat.tsv	Ovary-AdenoCA	11
/absolute_path/to/preprocessed/8cbd1752-7eea-46d3-8623-09e96dfb1fdf.muat.tsv	Panc-Endocrine	13
/absolute_path/to/preprocessed/f9c1df10-25b8-c8ae-e040-11ac0d486375.muat.tsv	Prost-AdenoCA	14
